year_month,uf,product,unit,volume
2019-01-01,BA,GASOLINA C,m3,165405.9
2019-01-01,MG,GASOLINA C,m3,284220.329
2019-01-01,ES,GASOLINA C,m3,77406.899
2019-01-01,RJ,GASOLINA C,m3,153380.392
2019-01-01,SP,GASOLINA C,m3,636920.493
2019-01-01,PR,GASOLINA C,m3,2514962.032
2019-01-01,SC,GASOLINA C,m3,279532.474
2019-01-01,RS,GASOLINA C,m3,304533.338
2019-01-01,MS,GASOLINA C,m3,68475.85
2019-01-01,MT,GASOLINA C,m3,37547.415
2019-01-01,GO,GASOLINA C,m3,95819.88
2019-01-01,DF,GASOLINA C,m3,93638.778
2020-01-01,RO,GASOLINA C,m3,32246.35
2020-01-01,AC,GASOLINA C,m3,8885.5
2020-01-01,AM,GASOLINA C,m3,33250.638
2020-01-01,RR,GASOLINA C,m3,12446.9
2020-01-01,PA,GASOLINA C,m3,92423.778
2020-01-01,AP,GASOLINA C,m3,13648.262
2020-01-01,TO,GASOLINA C,m3,252262.585
2020-01-01,MA,GASOLINA C,m3,0.0
2020-01-01,PI,GASOLINA C,m3,0.0
2020-01-01,CE,GASOLINA C,m3,0.0
2020-01-01,RN,GASOLINA C,m3,52189.544
2020-01-01,PB,GASOLINA C,m3,52777.916
2020-01-01,PE,GASOLINA C,m3,105046.761
2020-01-01,AL,GASOLINA C,m3,30224.5
2020-01-01,SE,GASOLINA C,m3,24586.5
2020-01-01,BA,GASOLINA C,m3,131586.532
2020-01-01,MG,GASOLINA C,m3,243665.929
2020-01-01,ES,GASOLINA C,m3,78788.142
2020-01-01,RJ,GASOLINA C,m3,176670.62
2020-01-01,SP,GASOLINA C,m3,5088413.348
2020-01-01,PR,GASOLINA C,m3,0.0
2020-01-01,SC,GASOLINA C,m3,0.0
2020-01-01,RS,GASOLINA C,m3,0.0
2020-01-01,MS,GASOLINA C,m3,59162.586
2020-01-01,MT,GASOLINA C,m3,39770.238
2020-01-01,GO,GASOLINA C,m3,93257.85
2020-01-01,DF,GASOLINA C,m3,66180.0
2000-01-01,RO,GASOLINA DE AVIACAO,m3,60.0
2000-01-01,AC,GASOLINA DE AVIACAO,m3,30.3
2000-01-01,AM,GASOLINA DE AVIACAO,m3,145.488
2000-01-01,RR,GASOLINA DE AVIACAO,m3,30.0
2000-01-01,PA,GASOLINA DE AVIACAO,m3,451.634
2000-01-01,AP,GASOLINA DE AVIACAO,m3,36.216
2000-01-01,TO,GASOLINA DE AVIACAO,m3,90.689
2000-01-01,MA,GASOLINA DE AVIACAO,m3,58.791
2000-01-01,PI,GASOLINA DE AVIACAO,m3,84.861
2000-01-01,CE,GASOLINA DE AVIACAO,m3,70.947
2000-01-01,RN,GASOLINA DE AVIACAO,m3,37.01
2000-01-01,PB,GASOLINA DE AVIACAO,m3,0.0
2000-01-01,PE,GASOLINA DE AVIACAO,m3,407.863
2000-01-01,AL,GASOLINA DE AVIACAO,m3,0.0
2000-01-01,SE,GASOLINA DE AVIACAO,m3,10.0
2000-01-01,BA,GASOLINA DE AVIACAO,m3,111.569
2000-01-01,MG,GASOLINA DE AVIACAO,m3,219.366
2000-01-01,ES,GASOLINA DE AVIACAO,m3,4.954
2000-01-01,RJ,GASOLINA DE AVIACAO,m3,1506.526
2000-01-01,SP,GASOLINA DE AVIACAO,m3,2269.762
2000-01-01,PR,GASOLINA DE AVIACAO,m3,128.25
2000-01-01,SC,GASOLINA DE AVIACAO,m3,44.661
2000-01-01,RS,GASOLINA DE AVIACAO,m3,552.632
2000-01-01,MS,GASOLINA DE AVIACAO,m3,185.354
2000-01-01,MT,GASOLINA DE AVIACAO,m3,452.569
2000-01-01,GO,GASOLINA DE AVIACAO,m3,99.693
2000-01-01,DF,GASOLINA DE AVIACAO,m3,48.774
2001-01-01,RO,GASOLINA DE AVIACAO,m3,77.15
2001-01-01,AC,GASOLINA DE AVIACAO,m3,1.5
2001-01-01,AM,GASOLINA DE AVIACAO,m3,124.191
2001-01-01,RR,GASOLINA DE AVIACAO,m3,62.5
2001-01-01,PA,GASOLINA DE AVIACAO,m3,5875.2
2001-01-01,AP,GASOLINA DE AVIACAO,m3,14.9
2001-01-01,TO,GASOLINA DE AVIACAO,m3,30.0
2001-01-01,MA,GASOLINA DE AVIACAO,m3,52.899
2001-01-01,PI,GASOLINA DE AVIACAO,m3,56.577
2001-01-01,CE,GASOLINA DE AVIACAO,m3,75.299
2001-01-01,RN,GASOLINA DE AVIACAO,m3,41.711
2001-01-01,PB,GASOLINA DE AVIACAO,m3,3.381
2001-01-01,PE,GASOLINA DE AVIACAO,m3,459.583
2001-01-01,AL,GASOLINA DE AVIACAO,m3,0.504
2001-01-01,SE,GASOLINA DE AVIACAO,m3,0.0
2001-01-01,BA,GASOLINA DE AVIACAO,m3,194.496
2001-01-01,MG,GASOLINA DE AVIACAO,m3,273.815
2001-01-01,ES,GASOLINA DE AVIACAO,m3,36.807
2001-01-01,RJ,GASOLINA DE AVIACAO,m3,94.139
2001-01-01,SP,GASOLINA DE AVIACAO,m3,2037.415
2001-01-01,PR,GASOLINA DE AVIACAO,m3,101.24
2001-01-01,SC,GASOLINA DE AVIACAO,m3,38.421
2001-01-01,RS,GASOLINA DE AVIACAO,m3,204.532
2001-01-01,MS,GASOLINA DE AVIACAO,m3,150.196
2001-01-01,MT,GASOLINA DE AVIACAO,m3,346.246
2001-01-01,GO,GASOLINA DE AVIACAO,m3,144.926
2001-01-01,DF,GASOLINA DE AVIACAO,m3,58.956
2002-01-01,RO,GASOLINA DE AVIACAO,m3,32.0
2002-01-01,AC,GASOLINA DE AVIACAO,m3,0.0
2002-01-01,AM,GASOLINA DE AVIACAO,m3,133.207
2002-01-01,RR,GASOLINA DE AVIACAO,m3,678.4
2002-01-01,PA,GASOLINA DE AVIACAO,m3,299.8
2002-01-01,AP,GASOLINA DE AVIACAO,m3,46.548
2002-01-01,TO,GASOLINA DE AVIACAO,m3,134.255
2002-01-01,MA,GASOLINA DE AVIACAO,m3,136.637
2002-01-01,PI,GASOLINA DE AVIACAO,m3,37.122
2002-01-01,CE,GASOLINA DE AVIACAO,m3,59.519
2002-01-01,RN,GASOLINA DE AVIACAO,m3,20.28
2002-01-01,PB,GASOLINA DE AVIACAO,m3,17.118
2002-01-01,PE,GASOLINA DE AVIACAO,m3,274.305
2002-01-01,AL,GASOLINA DE AVIACAO,m3,0.604
2002-01-01,SE,GASOLINA DE AVIACAO,m3,1.212
2002-01-01,BA,GASOLINA DE AVIACAO,m3,257.136
2002-01-01,MG,GASOLINA DE AVIACAO,m3,2314.249
2002-01-01,ES,GASOLINA DE AVIACAO,m3,8.82
2002-01-01,RJ,GASOLINA DE AVIACAO,m3,87.52
2002-01-01,SP,GASOLINA DE AVIACAO,m3,1034.055
2002-01-01,PR,GASOLINA DE AVIACAO,m3,207.15
2002-01-01,SC,GASOLINA DE AVIACAO,m3,20.01
2002-01-01,RS,GASOLINA DE AVIACAO,m3,364.017
2002-01-01,MS,GASOLINA DE AVIACAO,m3,228.723
2002-01-01,MT,GASOLINA DE AVIACAO,m3,439.435
2002-01-01,GO,GASOLINA DE AVIACAO,m3,150.896
2002-01-01,DF,GASOLINA DE AVIACAO,m3,45.587
2003-01-01,RO,GASOLINA DE AVIACAO,m3,61.574
2003-01-01,AC,GASOLINA DE AVIACAO,m3,59.715
2003-01-01,AM,GASOLINA DE AVIACAO,m3,1283.467
2003-01-01,RR,GASOLINA DE AVIACAO,m3,94.097
2003-01-01,PA,GASOLINA DE AVIACAO,m3,277.126
2003-01-01,AP,GASOLINA DE AVIACAO,m3,37.057
2003-01-01,TO,GASOLINA DE AVIACAO,m3,82.676
2003-01-01,MA,GASOLINA DE AVIACAO,m3,76.928
2003-01-01,PI,GASOLINA DE AVIACAO,m3,52.419
2003-01-01,CE,GASOLINA DE AVIACAO,m3,63.605
2003-01-01,RN,GASOLINA DE AVIACAO,m3,9.103
2003-01-01,PB,GASOLINA DE AVIACAO,m3,2.199
2003-01-01,PE,GASOLINA DE AVIACAO,m3,43.587
2003-01-01,AL,GASOLINA DE AVIACAO,m3,1.656
2003-01-01,SE,GASOLINA DE AVIACAO,m3,0.0
2003-01-01,BA,GASOLINA DE AVIACAO,m3,2500.954
2003-01-01,MG,GASOLINA DE AVIACAO,m3,149.536
2003-01-01,ES,GASOLINA DE AVIACAO,m3,1.583
2003-01-01,RJ,GASOLINA DE AVIACAO,m3,104.787
2003-01-01,SP,GASOLINA DE AVIACAO,m3,742.309
2003-01-01,PR,GASOLINA DE AVIACAO,m3,432.121
2003-01-01,SC,GASOLINA DE AVIACAO,m3,27.747
2003-01-01,RS,GASOLINA DE AVIACAO,m3,84.919
2003-01-01,MS,GASOLINA DE AVIACAO,m3,290.404
2003-01-01,MT,GASOLINA DE AVIACAO,m3,697.166
2003-01-01,GO,GASOLINA DE AVIACAO,m3,396.912
2003-01-01,DF,GASOLINA DE AVIACAO,m3,39.686
2004-01-01,RO,GASOLINA DE AVIACAO,m3,32.0
2004-01-01,AC,GASOLINA DE AVIACAO,m3,508.923
2004-01-01,AM,GASOLINA DE AVIACAO,m3,132.73
2004-01-01,RR,GASOLINA DE AVIACAO,m3,105.707
2004-01-01,PA,GASOLINA DE AVIACAO,m3,322.139
2004-01-01,AP,GASOLINA DE AVIACAO,m3,24.101
2004-01-01,TO,GASOLINA DE AVIACAO,m3,136.854
2004-01-01,MA,GASOLINA DE AVIACAO,m3,54.54
2004-01-01,PI,GASOLINA DE AVIACAO,m3,27.538
2004-01-01,CE,GASOLINA DE AVIACAO,m3,60.965
2004-01-01,RN,GASOLINA DE AVIACAO,m3,8.205
2004-01-01,PB,GASOLINA DE AVIACAO,m3,12.45
2004-01-01,PE,GASOLINA DE AVIACAO,m3,38.892
2004-01-01,AL,GASOLINA DE AVIACAO,m3,24.116
2004-01-01,SE,GASOLINA DE AVIACAO,m3,25.757
2004-01-01,BA,GASOLINA DE AVIACAO,m3,312.647
2004-01-01,MG,GASOLINA DE AVIACAO,m3,147.053
2004-01-01,ES,GASOLINA DE AVIACAO,m3,9.261
2004-01-01,RJ,GASOLINA DE AVIACAO,m3,109.405
2004-01-01,SP,GASOLINA DE AVIACAO,m3,935.475
2004-01-01,PR,GASOLINA DE AVIACAO,m3,496.422
2004-01-01,SC,GASOLINA DE AVIACAO,m3,62.444
2004-01-01,RS,GASOLINA DE AVIACAO,m3,302.084
2004-01-01,MS,GASOLINA DE AVIACAO,m3,201.894
2004-01-01,MT,GASOLINA DE AVIACAO,m3,1088.723
2004-01-01,GO,GASOLINA DE AVIACAO,m3,626.868
2004-01-01,DF,GASOLINA DE AVIACAO,m3,16.304
2005-01-01,RO,GASOLINA DE AVIACAO,m3,647.369
2005-01-01,AC,GASOLINA DE AVIACAO,m3,59.712
2005-01-01,AM,GASOLINA DE AVIACAO,m3,94.706
2005-01-01,RR,GASOLINA DE AVIACAO,m3,101.386
2005-01-01,PA,GASOLINA DE AVIACAO,m3,339.68
2005-01-01,AP,GASOLINA DE AVIACAO,m3,40.525
2005-01-01,TO,GASOLINA DE AVIACAO,m3,80.905
2005-01-01,MA,GASOLINA DE AVIACAO,m3,72.582
2005-01-01,PI,GASOLINA DE AVIACAO,m3,11.679
2005-01-01,CE,GASOLINA DE AVIACAO,m3,62.624
2005-01-01,RN,GASOLINA DE AVIACAO,m3,26.169
2005-01-01,PB,GASOLINA DE AVIACAO,m3,0.316
2005-01-01,PE,GASOLINA DE AVIACAO,m3,47.573
2005-01-01,AL,GASOLINA DE AVIACAO,m3,248.72
2005-01-01,SE,GASOLINA DE AVIACAO,m3,15.22
2005-01-01,BA,GASOLINA DE AVIACAO,m3,186.101
2005-01-01,MG,GASOLINA DE AVIACAO,m3,122.27
2005-01-01,ES,GASOLINA DE AVIACAO,m3,23.176
2005-01-01,RJ,GASOLINA DE AVIACAO,m3,94.414
2005-01-01,SP,GASOLINA DE AVIACAO,m3,1004.117
2005-01-01,PR,GASOLINA DE AVIACAO,m3,266.908
2005-01-01,SC,GASOLINA DE AVIACAO,m3,48.065
2005-01-01,RS,GASOLINA DE AVIACAO,m3,122.354
2005-01-01,MS,GASOLINA DE AVIACAO,m3,200.529
2005-01-01,MT,GASOLINA DE AVIACAO,m3,1360.959
2005-01-01,GO,GASOLINA DE AVIACAO,m3,393.182
2005-01-01,DF,GASOLINA DE AVIACAO,m3,466.852
2006-01-01,RO,GASOLINA DE AVIACAO,m3,35.0
2006-01-01,AC,GASOLINA DE AVIACAO,m3,59.817
2006-01-01,AM,GASOLINA DE AVIACAO,m3,99.187
2006-01-01,RR,GASOLINA DE AVIACAO,m3,50.0
2006-01-01,PA,GASOLINA DE AVIACAO,m3,344.057
2006-01-01,AP,GASOLINA DE AVIACAO,m3,38.523
2006-01-01,TO,GASOLINA DE AVIACAO,m3,106.058
2006-01-01,MA,GASOLINA DE AVIACAO,m3,65.069
2006-01-01,PI,GASOLINA DE AVIACAO,m3,52.533
2006-01-01,CE,GASOLINA DE AVIACAO,m3,47.245
2006-01-01,RN,GASOLINA DE AVIACAO,m3,25.012
2006-01-01,PB,GASOLINA DE AVIACAO,m3,2.235
2006-01-01,PE,GASOLINA DE AVIACAO,m3,1079.174
2006-01-01,AL,GASOLINA DE AVIACAO,m3,15.843
2006-01-01,SE,GASOLINA DE AVIACAO,m3,1.528
2006-01-01,BA,GASOLINA DE AVIACAO,m3,77.615
2006-01-01,MG,GASOLINA DE AVIACAO,m3,241.596
2006-01-01,ES,GASOLINA DE AVIACAO,m3,1.576
2006-01-01,RJ,GASOLINA DE AVIACAO,m3,98.826
2006-01-01,SP,GASOLINA DE AVIACAO,m3,1162.231
2006-01-01,PR,GASOLINA DE AVIACAO,m3,311.651
2006-01-01,SC,GASOLINA DE AVIACAO,m3,51.618
2006-01-01,RS,GASOLINA DE AVIACAO,m3,184.275
2006-01-01,MS,GASOLINA DE AVIACAO,m3,138.287
2006-01-01,MT,GASOLINA DE AVIACAO,m3,741.35
2006-01-01,GO,GASOLINA DE AVIACAO,m3,3124.18
2006-01-01,DF,GASOLINA DE AVIACAO,m3,46.37
2007-01-01,RO,GASOLINA DE AVIACAO,m3,111.31567398598
2007-01-01,AC,GASOLINA DE AVIACAO,m3,107.734483921856
2007-01-01,AM,GASOLINA DE AVIACAO,m3,97.7353551744715
2007-01-01,RR,GASOLINA DE AVIACAO,m3,36.6014279565754
2007-01-01,PA,GASOLINA DE AVIACAO,m3,249.855931493664
2007-01-01,AP,GASOLINA DE AVIACAO,m3,35.0376249555415
2007-01-01,TO,GASOLINA DE AVIACAO,m3,85.2101203439473
2007-01-01,MA,GASOLINA DE AVIACAO,m3,34.5260526914794
2007-01-01,PI,GASOLINA DE AVIACAO,m3,59.0709764299956
2007-01-01,CE,GASOLINA DE AVIACAO,m3,20.6937652485196
2007-01-01,RN,GASOLINA DE AVIACAO,m3,29.9144001056175
2007-01-01,PB,GASOLINA DE AVIACAO,m3,200.614743393445
2007-01-01,PE,GASOLINA DE AVIACAO,m3,60.5077616449966
2007-01-01,AL,GASOLINA DE AVIACAO,m3,16.2937540659033
2007-01-01,SE,GASOLINA DE AVIACAO,m3,16.0616906170672
2007-01-01,BA,GASOLINA DE AVIACAO,m3,148.405456542271
2007-01-01,MG,GASOLINA DE AVIACAO,m3,220.350910362096
2007-01-01,ES,GASOLINA DE AVIACAO,m3,25.4876030599599
2007-01-01,RJ,GASOLINA DE AVIACAO,m3,117.130916233224
2007-01-01,SP,GASOLINA DE AVIACAO,m3,967.864101049462
2007-01-01,PR,GASOLINA DE AVIACAO,m3,368.569218103766
2007-01-01,SC,GASOLINA DE AVIACAO,m3,88.5644622297099
2007-01-01,RS,GASOLINA DE AVIACAO,m3,660.33001950523
2007-01-01,MS,GASOLINA DE AVIACAO,m3,352.455201148869
2007-01-01,MT,GASOLINA DE AVIACAO,m3,7651.37027208903
2007-01-01,GO,GASOLINA DE AVIACAO,m3,358.365217594258
2007-01-01,DF,GASOLINA DE AVIACAO,m3,37.1548042682981
2008-01-01,RO,GASOLINA DE AVIACAO,m3,80.349361448024
2008-01-01,AC,GASOLINA DE AVIACAO,m3,150.235891221025
2008-01-01,AM,GASOLINA DE AVIACAO,m3,98.4636155369521
2008-01-01,RR,GASOLINA DE AVIACAO,m3,127.864748462064
2008-01-01,PA,GASOLINA DE AVIACAO,m3,339.209774191381
2008-01-01,AP,GASOLINA DE AVIACAO,m3,45.9126702210122
2008-01-01,TO,GASOLINA DE AVIACAO,m3,86.807048152442
2008-01-01,MA,GASOLINA DE AVIACAO,m3,45.8095975522448
2008-01-01,PI,GASOLINA DE AVIACAO,m3,64.6220055065315
2008-01-01,CE,GASOLINA DE AVIACAO,m3,65.3464801567581
2008-01-01,RN,GASOLINA DE AVIACAO,m3,363.027973451634
2008-01-01,PB,GASOLINA DE AVIACAO,m3,10.5000707999832
2008-01-01,PE,GASOLINA DE AVIACAO,m3,63.7760468082147
2008-01-01,AL,GASOLINA DE AVIACAO,m3,13.1036554512293
2008-01-01,SE,GASOLINA DE AVIACAO,m3,18.0104364670307
2008-01-01,BA,GASOLINA DE AVIACAO,m3,241.69763959521
2008-01-01,MG,GASOLINA DE AVIACAO,m3,381.982521699334
2008-01-01,ES,GASOLINA DE AVIACAO,m3,18.5530153172043
2008-01-01,RJ,GASOLINA DE AVIACAO,m3,93.8744700029162
2008-01-01,SP,GASOLINA DE AVIACAO,m3,1086.12601724314
2008-01-01,PR,GASOLINA DE AVIACAO,m3,486.193346222682
2008-01-01,SC,GASOLINA DE AVIACAO,m3,89.7704443696778
2008-01-01,RS,GASOLINA DE AVIACAO,m3,1186.90261122041
2008-01-01,MS,GASOLINA DE AVIACAO,m3,3524.64407644736
2008-01-01,MT,GASOLINA DE AVIACAO,m3,646.269236115087
2008-01-01,GO,GASOLINA DE AVIACAO,m3,297.851063037727
2008-01-01,DF,GASOLINA DE AVIACAO,m3,47.8297732433271
2009-01-01,RO,GASOLINA DE AVIACAO,m3,75.3840484121614
2009-01-01,AC,GASOLINA DE AVIACAO,m3,105.211660634328
2009-01-01,AM,GASOLINA DE AVIACAO,m3,153.368825267881
2009-01-01,RR,GASOLINA DE AVIACAO,m3,72.3168240347246
2009-01-01,PA,GASOLINA DE AVIACAO,m3,268.628396947328
2009-01-01,AP,GASOLINA DE AVIACAO,m3,36.5014909758874
2009-01-01,TO,GASOLINA DE AVIACAO,m3,176.334090052046
2009-01-01,MA,GASOLINA DE AVIACAO,m3,122.097519177943
2009-01-01,PI,GASOLINA DE AVIACAO,m3,55.5268947838769
2009-01-01,CE,GASOLINA DE AVIACAO,m3,884.465952513845
2009-01-01,RN,GASOLINA DE AVIACAO,m3,31.0646191600187
2009-01-01,PB,GASOLINA DE AVIACAO,m3,15.4886370108527
2009-01-01,PE,GASOLINA DE AVIACAO,m3,74.3005502916235
2009-01-01,AL,GASOLINA DE AVIACAO,m3,11.4490907098052
2009-01-01,SE,GASOLINA DE AVIACAO,m3,0.650151184306853
2009-01-01,BA,GASOLINA DE AVIACAO,m3,193.347967854905
2009-01-01,MG,GASOLINA DE AVIACAO,m3,311.724392252058
2009-01-01,ES,GASOLINA DE AVIACAO,m3,18.450802914259
2009-01-01,RJ,GASOLINA DE AVIACAO,m3,127.765298773079
2009-01-01,SP,GASOLINA DE AVIACAO,m3,1007.34578344202
2009-01-01,PR,GASOLINA DE AVIACAO,m3,467.883608943409
2009-01-01,SC,GASOLINA DE AVIACAO,m3,116.825656631821
2009-01-01,RS,GASOLINA DE AVIACAO,m3,6905.97771386132
2009-01-01,MS,GASOLINA DE AVIACAO,m3,385.243355675593
2009-01-01,MT,GASOLINA DE AVIACAO,m3,557.06055966913
2009-01-01,GO,GASOLINA DE AVIACAO,m3,307.213977287274
2009-01-01,DF,GASOLINA DE AVIACAO,m3,110.635740200058
2010-01-01,RO,GASOLINA DE AVIACAO,m3,77.1654381319052
2010-01-01,AC,GASOLINA DE AVIACAO,m3,30.5401500711904
2010-01-01,AM,GASOLINA DE AVIACAO,m3,152.128665590478
2010-01-01,RR,GASOLINA DE AVIACAO,m3,105.815462204991
2010-01-01,PA,GASOLINA DE AVIACAO,m3,224.158077731754
2010-01-01,AP,GASOLINA DE AVIACAO,m3,67.0847111344905
2010-01-01,TO,GASOLINA DE AVIACAO,m3,202.979735354325
2010-01-01,MA,GASOLINA DE AVIACAO,m3,114.50128791647
2010-01-01,PI,GASOLINA DE AVIACAO,m3,1004.87436193118
2010-01-01,CE,GASOLINA DE AVIACAO,m3,96.4712378389392
2010-01-01,RN,GASOLINA DE AVIACAO,m3,23.0654773741399
2010-01-01,PB,GASOLINA DE AVIACAO,m3,34.8652923510872
2010-01-01,PE,GASOLINA DE AVIACAO,m3,84.1895713341735
2010-01-01,AL,GASOLINA DE AVIACAO,m3,18.3652992000588
2010-01-01,SE,GASOLINA DE AVIACAO,m3,6.60497309429388
2010-01-01,BA,GASOLINA DE AVIACAO,m3,281.822510148159
2010-01-01,MG,GASOLINA DE AVIACAO,m3,387.849021048273
2010-01-01,ES,GASOLINA DE AVIACAO,m3,16.2072853242182
2010-01-01,RJ,GASOLINA DE AVIACAO,m3,95.2481080079355
2010-01-01,SP,GASOLINA DE AVIACAO,m3,1402.247094549
2010-01-01,PR,GASOLINA DE AVIACAO,m3,506.714931927278
2010-01-01,SC,GASOLINA DE AVIACAO,m3,1280.53377502999
2010-01-01,RS,GASOLINA DE AVIACAO,m3,1180.53768511281
2010-01-01,MS,GASOLINA DE AVIACAO,m3,277.171849018079
2010-01-01,MT,GASOLINA DE AVIACAO,m3,481.907848769027
2010-01-01,GO,GASOLINA DE AVIACAO,m3,485.733848944803
2010-01-01,DF,GASOLINA DE AVIACAO,m3,66.5173111874251
2011-01-01,RO,GASOLINA DE AVIACAO,m3,52.6695748809281
2011-01-01,AC,GASOLINA DE AVIACAO,m3,60.3485473835548
2011-01-01,AM,GASOLINA DE AVIACAO,m3,132.93081141615
2011-01-01,RR,GASOLINA DE AVIACAO,m3,74.5496915871823
2011-01-01,PA,GASOLINA DE AVIACAO,m3,305.200791722751
2011-01-01,AP,GASOLINA DE AVIACAO,m3,23.7283994164765
2011-01-01,TO,GASOLINA DE AVIACAO,m3,186.238195987686
2011-01-01,MA,GASOLINA DE AVIACAO,m3,1000.89411357186
2011-01-01,PI,GASOLINA DE AVIACAO,m3,37.0576906029951
2011-01-01,CE,GASOLINA DE AVIACAO,m3,111.135000556479
2011-01-01,RN,GASOLINA DE AVIACAO,m3,-0.212207027348476
2011-01-01,PB,GASOLINA DE AVIACAO,m3,15.093980678999
2011-01-01,PE,GASOLINA DE AVIACAO,m3,69.8778527752304
2011-01-01,AL,GASOLINA DE AVIACAO,m3,11.4277962920409
2011-01-01,SE,GASOLINA DE AVIACAO,m3,6.00244169994153
2011-01-01,BA,GASOLINA DE AVIACAO,m3,253.883984404441
2011-01-01,MG,GASOLINA DE AVIACAO,m3,428.380493149223
2011-01-01,ES,GASOLINA DE AVIACAO,m3,16.3023796763549
2011-01-01,RJ,GASOLINA DE AVIACAO,m3,89.9784305548316
2011-01-01,SP,GASOLINA DE AVIACAO,m3,1382.30465100032
2011-01-01,PR,GASOLINA DE AVIACAO,m3,6495.3507506416
2011-01-01,SC,GASOLINA DE AVIACAO,m3,106.29808260947
2011-01-01,RS,GASOLINA DE AVIACAO,m3,761.05664699368
2011-01-01,MS,GASOLINA DE AVIACAO,m3,259.010162479391
2011-01-01,MT,GASOLINA DE AVIACAO,m3,456.524737164696
2011-01-01,GO,GASOLINA DE AVIACAO,m3,459.766741466341
2011-01-01,DF,GASOLINA DE AVIACAO,m3,73.603848493198
2012-01-01,RO,GASOLINA DE AVIACAO,m3,36.2280710861928
2012-01-01,AC,GASOLINA DE AVIACAO,m3,125.080635922919
2012-01-01,AM,GASOLINA DE AVIACAO,m3,140.876120712219
2012-01-01,RR,GASOLINA DE AVIACAO,m3,119.78910422564
2012-01-01,PA,GASOLINA DE AVIACAO,m3,373.303135025845
2012-01-01,AP,GASOLINA DE AVIACAO,m3,36.3743698675693
2012-01-01,TO,GASOLINA DE AVIACAO,m3,1660.24946718336
2012-01-01,MA,GASOLINA DE AVIACAO,m3,52.8409845236383
2012-01-01,PI,GASOLINA DE AVIACAO,m3,68.1414910126738
2012-01-01,CE,GASOLINA DE AVIACAO,m3,63.7356315890277
2012-01-01,RN,GASOLINA DE AVIACAO,m3,21.0763875523518
2012-01-01,PB,GASOLINA DE AVIACAO,m3,18.5522841356246
2012-01-01,PE,GASOLINA DE AVIACAO,m3,39.9536571536053
2012-01-01,AL,GASOLINA DE AVIACAO,m3,15.813692141064
2012-01-01,SE,GASOLINA DE AVIACAO,m3,4.94927648453291
2012-01-01,BA,GASOLINA DE AVIACAO,m3,268.096919051206
2012-01-01,MG,GASOLINA DE AVIACAO,m3,338.263414817116
2012-01-01,ES,GASOLINA DE AVIACAO,m3,20.0125839752303
2012-01-01,RJ,GASOLINA DE AVIACAO,m3,50.4070772579262
2012-01-01,SP,GASOLINA DE AVIACAO,m3,17654.5805026908
2012-01-01,PR,GASOLINA DE AVIACAO,m3,647.120636595491
2012-01-01,SC,GASOLINA DE AVIACAO,m3,157.671675744924
2012-01-01,RS,GASOLINA DE AVIACAO,m3,627.439550164258
2012-01-01,MS,GASOLINA DE AVIACAO,m3,186.450325191118
2012-01-01,MT,GASOLINA DE AVIACAO,m3,528.855597504576
2012-01-01,GO,GASOLINA DE AVIACAO,m3,488.464332486043
2012-01-01,DF,GASOLINA DE AVIACAO,m3,72.8392437759662
2013-01-01,RO,GASOLINA DE AVIACAO,m3,84.4092321639306
2013-01-01,AC,GASOLINA DE AVIACAO,m3,70.7031248734361
2013-01-01,AM,GASOLINA DE AVIACAO,m3,121.442953365436
2013-01-01,RR,GASOLINA DE AVIACAO,m3,58.5830760483982
2013-01-01,PA,GASOLINA DE AVIACAO,m3,406.592549568339
2013-01-01,AP,GASOLINA DE AVIACAO,m3,374.323225468155
2013-01-01,TO,GASOLINA DE AVIACAO,m3,233.397389470049
2013-01-01,MA,GASOLINA DE AVIACAO,m3,69.4622760723714
2013-01-01,PI,GASOLINA DE AVIACAO,m3,30.8168255164591
2013-01-01,CE,GASOLINA DE AVIACAO,m3,80.552304304743
2013-01-01,RN,GASOLINA DE AVIACAO,m3,18.3475219135695
2013-01-01,PB,GASOLINA DE AVIACAO,m3,23.5500855614334
2013-01-01,PE,GASOLINA DE AVIACAO,m3,51.9984876635487
2013-01-01,AL,GASOLINA DE AVIACAO,m3,20.5553858580037
2013-01-01,SE,GASOLINA DE AVIACAO,m3,6.980266543183
2013-01-01,BA,GASOLINA DE AVIACAO,m3,169.428320568256
2013-01-01,MG,GASOLINA DE AVIACAO,m3,465.687066576437
2013-01-01,ES,GASOLINA DE AVIACAO,m3,26.026347168716
2013-01-01,RJ,GASOLINA DE AVIACAO,m3,1752.68425591967
2013-01-01,SP,GASOLINA DE AVIACAO,m3,1277.32241171985
2013-01-01,PR,GASOLINA DE AVIACAO,m3,565.014885907517
2013-01-01,SC,GASOLINA DE AVIACAO,m3,162.60141762613
2013-01-01,RS,GASOLINA DE AVIACAO,m3,455.876903720682
2013-01-01,MS,GASOLINA DE AVIACAO,m3,241.008532428017
2013-01-01,MT,GASOLINA DE AVIACAO,m3,618.861170222034
2013-01-01,GO,GASOLINA DE AVIACAO,m3,379.900997792904
2013-01-01,DF,GASOLINA DE AVIACAO,m3,66.9688568945115
2014-01-01,RO,GASOLINA DE AVIACAO,m3,61.862
2014-01-01,AC,GASOLINA DE AVIACAO,m3,6.121
2014-01-01,AM,GASOLINA DE AVIACAO,m3,102.654
2014-01-01,RR,GASOLINA DE AVIACAO,m3,101.533
2014-01-01,PA,GASOLINA DE AVIACAO,m3,4593.343
