id,year_month,uf,product,unit,volume,created_at
270,2014-01-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
271,2015-01-01,RO,OLEO DIESEL S-10,m3,12499.3,2022-06-14 09:28:16.189637-03
272,2015-01-01,AC,OLEO DIESEL S-10,m3,1917,2022-06-14 09:28:16.189637-03
273,2015-01-01,AM,OLEO DIESEL S-10,m3,8884.494,2022-06-14 09:28:16.189637-03
274,2015-01-01,RR,OLEO DIESEL S-10,m3,26994.4,2022-06-14 09:28:16.189637-03
275,2015-01-01,PA,OLEO DIESEL S-10,m3,68228.665,2022-06-14 09:28:16.189637-03
276,2015-01-01,AP,OLEO DIESEL S-10,m3,1180,2022-06-14 09:28:16.189637-03
277,2015-01-01,TO,OLEO DIESEL S-10,m3,24056.6,2022-06-14 09:28:16.189637-03
278,2015-01-01,MA,OLEO DIESEL S-10,m3,37213.6,2022-06-14 09:28:16.189637-03
279,2015-01-01,PI,OLEO DIESEL S-10,m3,17481,2022-06-14 09:28:16.189637-03
280,2015-01-01,CE,OLEO DIESEL S-10,m3,61183.03,2022-06-14 09:28:16.189637-03
281,2015-01-01,RN,OLEO DIESEL S-10,m3,8785,2022-06-14 09:28:16.189637-03
282,2015-01-01,PB,OLEO DIESEL S-10,m3,12635.94,2022-06-14 09:28:16.189637-03
283,2015-01-01,PE,OLEO DIESEL S-10,m3,63217.476,2022-06-14 09:28:16.189637-03
284,2015-01-01,AL,OLEO DIESEL S-10,m3,12299,2022-06-14 09:28:16.189637-03
285,2015-01-01,SE,OLEO DIESEL S-10,m3,10528.404,2022-06-14 09:28:16.189637-03
286,2015-01-01,BA,OLEO DIESEL S-10,m3,76403.699,2022-06-14 09:28:16.189637-03
287,2015-01-01,MG,OLEO DIESEL S-10,m3,1681512.413,2022-06-14 09:28:16.189637-03
288,2015-01-01,ES,OLEO DIESEL S-10,m3,27764,2022-06-14 09:28:16.189637-03
289,2015-01-01,RJ,OLEO DIESEL S-10,m3,114092.603,2022-06-14 09:28:16.189637-03
290,2015-01-01,SP,OLEO DIESEL S-10,m3,375389.017,2022-06-14 09:28:16.189637-03
291,2015-01-01,PR,OLEO DIESEL S-10,m3,106952.118,2022-06-14 09:28:16.189637-03
292,2015-01-01,SC,OLEO DIESEL S-10,m3,58469.93,2022-06-14 09:28:16.189637-03
293,2015-01-01,RS,OLEO DIESEL S-10,m3,61386.93,2022-06-14 09:28:16.189637-03
294,2015-01-01,MS,OLEO DIESEL S-10,m3,31418.25,2022-06-14 09:28:16.189637-03
295,2015-01-01,MT,OLEO DIESEL S-10,m3,32228.4,2022-06-14 09:28:16.189637-03
296,2015-01-01,GO,OLEO DIESEL S-10,m3,47626.51,2022-06-14 09:28:16.189637-03
297,2015-01-01,DF,OLEO DIESEL S-10,m3,16732.872,2022-06-14 09:28:16.189637-03
298,2015-01-01,RO,OLEO DIESEL S-500,m3,39391.7,2022-06-14 09:28:16.189637-03
299,2015-01-01,AC,OLEO DIESEL S-500,m3,9676,2022-06-14 09:28:16.189637-03
300,2015-01-01,AM,OLEO DIESEL S-500,m3,242029.416,2022-06-14 09:28:16.189637-03
301,2015-01-01,RR,OLEO DIESEL S-500,m3,7214.593,2022-06-14 09:28:16.189637-03
302,2015-01-01,PA,OLEO DIESEL S-500,m3,110251.856,2022-06-14 09:28:16.189637-03
303,2015-01-01,AP,OLEO DIESEL S-500,m3,15306.4,2022-06-14 09:28:16.189637-03
304,2015-01-01,TO,OLEO DIESEL S-500,m3,54222.25,2022-06-14 09:28:16.189637-03
305,2015-01-01,MA,OLEO DIESEL S-500,m3,78650.374,2022-06-14 09:28:16.189637-03
306,2015-01-01,PI,OLEO DIESEL S-500,m3,32544.535,2022-06-14 09:28:16.189637-03
307,2015-01-01,CE,OLEO DIESEL S-500,m3,30919.75,2022-06-14 09:28:16.189637-03
308,2015-01-01,RN,OLEO DIESEL S-500,m3,38282.5,2022-06-14 09:28:16.189637-03
309,2015-01-01,PB,OLEO DIESEL S-500,m3,25883.78,2022-06-14 09:28:16.189637-03
310,2015-01-01,PE,OLEO DIESEL S-500,m3,93071.7,2022-06-14 09:28:16.189637-03
311,2015-01-01,AL,OLEO DIESEL S-500,m3,23369,2022-06-14 09:28:16.189637-03
312,2015-01-01,SE,OLEO DIESEL S-500,m3,19869.4,2022-06-14 09:28:16.189637-03
313,2015-01-01,BA,OLEO DIESEL S-500,m3,2265155.562,2022-06-14 09:28:16.189637-03
314,2015-01-01,MG,OLEO DIESEL S-500,m3,408005.863,2022-06-14 09:28:16.189637-03
315,2015-01-01,ES,OLEO DIESEL S-500,m3,50399.896,2022-06-14 09:28:16.189637-03
316,2015-01-01,RJ,OLEO DIESEL S-500,m3,106226.923,2022-06-14 09:28:16.189637-03
317,2015-01-01,SP,OLEO DIESEL S-500,m3,735090.977,2022-06-14 09:28:16.189637-03
318,2015-01-01,PR,OLEO DIESEL S-500,m3,363310.026,2022-06-14 09:28:16.189637-03
319,2015-01-01,SC,OLEO DIESEL S-500,m3,136550.979,2022-06-14 09:28:16.189637-03
320,2015-01-01,RS,OLEO DIESEL S-500,m3,212169.858,2022-06-14 09:28:16.189637-03
321,2015-01-01,MS,OLEO DIESEL S-500,m3,68711.323,2022-06-14 09:28:16.189637-03
322,2015-01-01,MT,OLEO DIESEL S-500,m3,164021.901,2022-06-14 09:28:16.189637-03
323,2015-01-01,GO,OLEO DIESEL S-500,m3,213939.397,2022-06-14 09:28:16.189637-03
324,2015-01-01,DF,OLEO DIESEL S-500,m3,17887.1,2022-06-14 09:28:16.189637-03
325,2015-01-01,RO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
326,2015-01-01,AC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
327,2015-01-01,AM,OLEO DIESEL S-1800,m3,60198.836,2022-06-14 09:28:16.189637-03
328,2015-01-01,RR,OLEO DIESEL S-1800,m3,110,2022-06-14 09:28:16.189637-03
329,2015-01-01,PA,OLEO DIESEL S-1800,m3,5961.753,2022-06-14 09:28:16.189637-03
330,2015-01-01,AP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
331,2015-01-01,TO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
332,2015-01-01,MA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
333,2015-01-01,PI,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
334,2015-01-01,CE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
335,2015-01-01,RN,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
336,2015-01-01,PB,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
337,2015-01-01,PE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
338,2015-01-01,AL,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
339,2015-01-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
340,2015-01-01,BA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
341,2015-01-01,MG,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
342,2015-01-01,ES,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
343,2015-01-01,RJ,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
344,2015-01-01,SP,OLEO DIESEL S-1800,m3,1485,2022-06-14 09:28:16.189637-03
345,2015-01-01,PR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
346,2015-01-01,SC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
347,2015-01-01,RS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
348,2015-01-01,MS,OLEO DIESEL S-1800,m3,242.1,2022-06-14 09:28:16.189637-03
349,2015-01-01,MT,OLEO DIESEL S-1800,m3,873.27,2022-06-14 09:28:16.189637-03
350,2015-01-01,GO,OLEO DIESEL S-1800,m3,372.4,2022-06-14 09:28:16.189637-03
351,2015-01-01,DF,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
352,2015-01-01,RO,OLEO DIESEL MARITIMO,m3,12050.59,2022-06-14 09:28:16.189637-03
353,2015-01-01,AC,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
354,2015-01-01,AM,OLEO DIESEL MARITIMO,m3,9472.157,2022-06-14 09:28:16.189637-03
355,2015-01-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
356,2015-01-01,PA,OLEO DIESEL MARITIMO,m3,8222.6,2022-06-14 09:28:16.189637-03
357,2015-01-01,AP,OLEO DIESEL MARITIMO,m3,140,2022-06-14 09:28:16.189637-03
358,2015-01-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
359,2015-01-01,MA,OLEO DIESEL MARITIMO,m3,650.8,2022-06-14 09:28:16.189637-03
360,2015-01-01,PI,OLEO DIESEL MARITIMO,m3,195,2022-06-14 09:28:16.189637-03
361,2015-01-01,CE,OLEO DIESEL MARITIMO,m3,1170,2022-06-14 09:28:16.189637-03
362,2015-01-01,RN,OLEO DIESEL MARITIMO,m3,760,2022-06-14 09:28:16.189637-03
363,2015-01-01,PB,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
364,2015-01-01,PE,OLEO DIESEL MARITIMO,m3,731,2022-06-14 09:28:16.189637-03
365,2015-01-01,AL,OLEO DIESEL MARITIMO,m3,1956.468,2022-06-14 09:28:16.189637-03
366,2015-01-01,SE,OLEO DIESEL MARITIMO,m3,95,2022-06-14 09:28:16.189637-03
367,2015-01-01,BA,OLEO DIESEL MARITIMO,m3,1820,2022-06-14 09:28:16.189637-03
368,2015-01-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
369,2015-01-01,ES,OLEO DIESEL MARITIMO,m3,3028.254,2022-06-14 09:28:16.189637-03
370,2015-01-01,RJ,OLEO DIESEL MARITIMO,m3,34468.087,2022-06-14 09:28:16.189637-03
371,2015-01-01,SP,OLEO DIESEL MARITIMO,m3,4763.285,2022-06-14 09:28:16.189637-03
372,2015-01-01,PR,OLEO DIESEL MARITIMO,m3,460,2022-06-14 09:28:16.189637-03
373,2015-01-01,SC,OLEO DIESEL MARITIMO,m3,5074,2022-06-14 09:28:16.189637-03
374,2015-01-01,RS,OLEO DIESEL MARITIMO,m3,2675,2022-06-14 09:28:16.189637-03
375,2015-01-01,MS,OLEO DIESEL MARITIMO,m3,60,2022-06-14 09:28:16.189637-03
376,2015-01-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
377,2015-01-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
378,2015-01-01,DF,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
379,2015-01-01,RO,OLEO DIESEL (OUTROS ),m3,228.5,2022-06-14 09:28:16.189637-03
380,2015-01-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
381,2015-01-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
382,2015-01-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
383,2015-01-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
384,2015-01-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
385,2015-01-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
386,2015-01-01,MA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
387,2015-01-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
388,2015-01-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
389,2015-01-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
390,2015-01-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
391,2015-01-01,PE,OLEO DIESEL (OUTROS ),m3,2956.5,2022-06-14 09:28:16.189637-03
392,2015-01-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
393,2015-01-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
394,2015-01-01,BA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
395,2015-01-01,MG,OLEO DIESEL (OUTROS ),m3,5.271,2022-06-14 09:28:16.189637-03
396,2015-01-01,ES,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
397,2015-01-01,RJ,OLEO DIESEL (OUTROS ),m3,870.243,2022-06-14 09:28:16.189637-03
398,2015-01-01,SP,OLEO DIESEL (OUTROS ),m3,733.785,2022-06-14 09:28:16.189637-03
399,2015-01-01,PR,OLEO DIESEL (OUTROS ),m3,69.075,2022-06-14 09:28:16.189637-03
400,2015-01-01,SC,OLEO DIESEL (OUTROS ),m3,45,2022-06-14 09:28:16.189637-03
401,2015-01-01,RS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
402,2015-01-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
403,2015-01-01,MT,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
404,2015-01-01,GO,OLEO DIESEL (OUTROS ),m3,0.6,2022-06-14 09:28:16.189637-03
405,2015-01-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
406,2016-01-01,RO,OLEO DIESEL S-10,m3,14788.766,2022-06-14 09:28:16.189637-03
407,2016-01-01,AC,OLEO DIESEL S-10,m3,3424.6,2022-06-14 09:28:16.189637-03
408,2016-01-01,AM,OLEO DIESEL S-10,m3,12491.506,2022-06-14 09:28:16.189637-03
409,2016-01-01,RR,OLEO DIESEL S-10,m3,2613.2,2022-06-14 09:28:16.189637-03
410,2016-01-01,PA,OLEO DIESEL S-10,m3,67360.988,2022-06-14 09:28:16.189637-03
411,2016-01-01,AP,OLEO DIESEL S-10,m3,1122.5,2022-06-14 09:28:16.189637-03
412,2016-01-01,TO,OLEO DIESEL S-10,m3,22577.5,2022-06-14 09:28:16.189637-03
413,2016-01-01,MA,OLEO DIESEL S-10,m3,31433.2,2022-06-14 09:28:16.189637-03
414,2016-01-01,PI,OLEO DIESEL S-10,m3,17143.94,2022-06-14 09:28:16.189637-03
415,2016-01-01,CE,OLEO DIESEL S-10,m3,53310.252,2022-06-14 09:28:16.189637-03
416,2016-01-01,RN,OLEO DIESEL S-10,m3,8487,2022-06-14 09:28:16.189637-03
417,2016-01-01,PB,OLEO DIESEL S-10,m3,186766.481,2022-06-14 09:28:16.189637-03
418,2016-01-01,PE,OLEO DIESEL S-10,m3,91309.449,2022-06-14 09:28:16.189637-03
419,2016-01-01,AL,OLEO DIESEL S-10,m3,14048,2022-06-14 09:28:16.189637-03
420,2016-01-01,SE,OLEO DIESEL S-10,m3,12940.6,2022-06-14 09:28:16.189637-03
421,2016-01-01,BA,OLEO DIESEL S-10,m3,88107.347,2022-06-14 09:28:16.189637-03
422,2016-01-01,MG,OLEO DIESEL S-10,m3,169526.661,2022-06-14 09:28:16.189637-03
423,2016-01-01,ES,OLEO DIESEL S-10,m3,28506,2022-06-14 09:28:16.189637-03
424,2016-01-01,RJ,OLEO DIESEL S-10,m3,114775.351,2022-06-14 09:28:16.189637-03
425,2016-01-01,SP,OLEO DIESEL S-10,m3,355613.934,2022-06-14 09:28:16.189637-03
426,2016-01-01,PR,OLEO DIESEL S-10,m3,111509.21,2022-06-14 09:28:16.189637-03
427,2016-01-01,SC,OLEO DIESEL S-10,m3,64832.594,2022-06-14 09:28:16.189637-03
428,2016-01-01,RS,OLEO DIESEL S-10,m3,63637.603,2022-06-14 09:28:16.189637-03
429,2016-01-01,MS,OLEO DIESEL S-10,m3,28554.311,2022-06-14 09:28:16.189637-03
430,2016-01-01,MT,OLEO DIESEL S-10,m3,460510.316,2022-06-14 09:28:16.189637-03
431,2016-01-01,GO,OLEO DIESEL S-10,m3,50837.23,2022-06-14 09:28:16.189637-03
432,2016-01-01,DF,OLEO DIESEL S-10,m3,15751.5,2022-06-14 09:28:16.189637-03
433,2016-01-01,RO,OLEO DIESEL S-500,m3,46229.3,2022-06-14 09:28:16.189637-03
434,2016-01-01,AC,OLEO DIESEL S-500,m3,9815.4,2022-06-14 09:28:16.189637-03
435,2016-01-01,AM,OLEO DIESEL S-500,m3,36398.362,2022-06-14 09:28:16.189637-03
436,2016-01-01,RR,OLEO DIESEL S-500,m3,3956.4,2022-06-14 09:28:16.189637-03
437,2016-01-01,PA,OLEO DIESEL S-500,m3,106823.273,2022-06-14 09:28:16.189637-03
438,2016-01-01,AP,OLEO DIESEL S-500,m3,8869.7,2022-06-14 09:28:16.189637-03
439,2016-01-01,TO,OLEO DIESEL S-500,m3,49419.95,2022-06-14 09:28:16.189637-03
440,2016-01-01,MA,OLEO DIESEL S-500,m3,70047.065,2022-06-14 09:28:16.189637-03
441,2016-01-01,PI,OLEO DIESEL S-500,m3,22022,2022-06-14 09:28:16.189637-03
442,2016-01-01,CE,OLEO DIESEL S-500,m3,27004.5,2022-06-14 09:28:16.189637-03
443,2016-01-01,RN,OLEO DIESEL S-500,m3,354236.893,2022-06-14 09:28:16.189637-03
444,2016-01-01,PB,OLEO DIESEL S-500,m3,23257.91,2022-06-14 09:28:16.189637-03
445,2016-01-01,PE,OLEO DIESEL S-500,m3,36490.729,2022-06-14 09:28:16.189637-03
446,2016-01-01,AL,OLEO DIESEL S-500,m3,20856.5,2022-06-14 09:28:16.189637-03
447,2016-01-01,SE,OLEO DIESEL S-500,m3,13312.3,2022-06-14 09:28:16.189637-03
448,2016-01-01,BA,OLEO DIESEL S-500,m3,171793.776,2022-06-14 09:28:16.189637-03
449,2016-01-01,MG,OLEO DIESEL S-500,m3,430442.694,2022-06-14 09:28:16.189637-03
450,2016-01-01,ES,OLEO DIESEL S-500,m3,51319.721,2022-06-14 09:28:16.189637-03
451,2016-01-01,RJ,OLEO DIESEL S-500,m3,83845.835,2022-06-14 09:28:16.189637-03
452,2016-01-01,SP,OLEO DIESEL S-500,m3,684082.217,2022-06-14 09:28:16.189637-03
453,2016-01-01,PR,OLEO DIESEL S-500,m3,356980.986,2022-06-14 09:28:16.189637-03
454,2016-01-01,SC,OLEO DIESEL S-500,m3,133683.582,2022-06-14 09:28:16.189637-03
455,2016-01-01,RS,OLEO DIESEL S-500,m3,185325.058,2022-06-14 09:28:16.189637-03
456,2016-01-01,MS,OLEO DIESEL S-500,m3,916368.399,2022-06-14 09:28:16.189637-03
457,2016-01-01,MT,OLEO DIESEL S-500,m3,126013.91,2022-06-14 09:28:16.189637-03
458,2016-01-01,GO,OLEO DIESEL S-500,m3,141750.85,2022-06-14 09:28:16.189637-03
459,2016-01-01,DF,OLEO DIESEL S-500,m3,16245.51,2022-06-14 09:28:16.189637-03
460,2016-01-01,RO,OLEO DIESEL S-1800,m3,40,2022-06-14 09:28:16.189637-03
461,2016-01-01,AC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
462,2016-01-01,AM,OLEO DIESEL S-1800,m3,34143.966,2022-06-14 09:28:16.189637-03
463,2016-01-01,RR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
464,2016-01-01,PA,OLEO DIESEL S-1800,m3,5045.749,2022-06-14 09:28:16.189637-03
465,2016-01-01,AP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
466,2016-01-01,TO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
467,2016-01-01,MA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
468,2016-01-01,PI,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
469,2016-01-01,CE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
470,2016-01-01,RN,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
471,2016-01-01,PB,OLEO DIESEL S-1800,m3,135,2022-06-14 09:28:16.189637-03
472,2016-01-01,PE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
473,2016-01-01,AL,OLEO DIESEL S-1800,m3,10,2022-06-14 09:28:16.189637-03
474,2016-01-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
475,2016-01-01,BA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
476,2016-01-01,MG,OLEO DIESEL S-1800,m3,10,2022-06-14 09:28:16.189637-03
477,2016-01-01,ES,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
478,2016-01-01,RJ,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
479,2016-01-01,SP,OLEO DIESEL S-1800,m3,350,2022-06-14 09:28:16.189637-03
480,2016-01-01,PR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
481,2016-01-01,SC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
482,2016-01-01,RS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
483,2016-01-01,MS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
484,2016-01-01,MT,OLEO DIESEL S-1800,m3,496,2022-06-14 09:28:16.189637-03
485,2016-01-01,GO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
486,2016-01-01,DF,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
487,2016-01-01,RO,OLEO DIESEL MARITIMO,m3,776.4,2022-06-14 09:28:16.189637-03
488,2016-01-01,AC,OLEO DIESEL MARITIMO,m3,57,2022-06-14 09:28:16.189637-03
489,2016-01-01,AM,OLEO DIESEL MARITIMO,m3,9452.266,2022-06-14 09:28:16.189637-03
490,2016-01-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
491,2016-01-01,PA,OLEO DIESEL MARITIMO,m3,8371.5,2022-06-14 09:28:16.189637-03
492,2016-01-01,AP,OLEO DIESEL MARITIMO,m3,126,2022-06-14 09:28:16.189637-03
493,2016-01-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
494,2016-01-01,MA,OLEO DIESEL MARITIMO,m3,801,2022-06-14 09:28:16.189637-03
495,2016-01-01,PI,OLEO DIESEL MARITIMO,m3,1625,2022-06-14 09:28:16.189637-03
496,2016-01-01,CE,OLEO DIESEL MARITIMO,m3,725,2022-06-14 09:28:16.189637-03
497,2016-01-01,RN,OLEO DIESEL MARITIMO,m3,1030,2022-06-14 09:28:16.189637-03
498,2016-01-01,PB,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
499,2016-01-01,PE,OLEO DIESEL MARITIMO,m3,475,2022-06-14 09:28:16.189637-03
500,2016-01-01,AL,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
501,2016-01-01,SE,OLEO DIESEL MARITIMO,m3,125,2022-06-14 09:28:16.189637-03
502,2016-01-01,BA,OLEO DIESEL MARITIMO,m3,1430,2022-06-14 09:28:16.189637-03
503,2016-01-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
504,2016-01-01,ES,OLEO DIESEL MARITIMO,m3,2578.377,2022-06-14 09:28:16.189637-03
505,2016-01-01,RJ,OLEO DIESEL MARITIMO,m3,31335.814,2022-06-14 09:28:16.189637-03
506,2016-01-01,SP,OLEO DIESEL MARITIMO,m3,2421.901,2022-06-14 09:28:16.189637-03
507,2016-01-01,PR,OLEO DIESEL MARITIMO,m3,608,2022-06-14 09:28:16.189637-03
508,2016-01-01,SC,OLEO DIESEL MARITIMO,m3,53754.732,2022-06-14 09:28:16.189637-03
509,2016-01-01,RS,OLEO DIESEL MARITIMO,m3,2699,2022-06-14 09:28:16.189637-03
510,2016-01-01,MS,OLEO DIESEL MARITIMO,m3,30,2022-06-14 09:28:16.189637-03
511,2016-01-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
512,2016-01-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
513,2016-01-01,DF,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
514,2016-01-01,RO,OLEO DIESEL (OUTROS ),m3,10,2022-06-14 09:28:16.189637-03
515,2016-01-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
516,2016-01-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
517,2016-01-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
518,2016-01-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
519,2016-01-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
520,2016-01-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
521,2016-01-01,MA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
522,2016-01-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
523,2016-01-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
524,2016-01-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
525,2016-01-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
526,2016-01-01,PE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
527,2016-01-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
528,2016-01-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
529,2016-01-01,BA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
530,2016-01-01,MG,OLEO DIESEL (OUTROS ),m3,14.159,2022-06-14 09:28:16.189637-03
531,2016-01-01,ES,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
532,2016-01-01,RJ,OLEO DIESEL (OUTROS ),m3,1529.925,2022-06-14 09:28:16.189637-03
533,2016-01-01,SP,OLEO DIESEL (OUTROS ),m3,998,2022-06-14 09:28:16.189637-03
534,2016-01-01,PR,OLEO DIESEL (OUTROS ),m3,293.838,2022-06-14 09:28:16.189637-03
535,2016-01-01,SC,OLEO DIESEL (OUTROS ),m3,70,2022-06-14 09:28:16.189637-03
536,2016-01-01,RS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
537,2016-01-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
538,2016-01-01,MT,OLEO DIESEL (OUTROS ),m3,257.5,2022-06-14 09:28:16.189637-03
539,2016-01-01,GO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
540,2016-01-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
541,2017-01-01,RO,OLEO DIESEL S-10,m3,17252.154,2022-06-14 09:28:16.189637-03
542,2017-01-01,AC,OLEO DIESEL S-10,m3,3016.8,2022-06-14 09:28:16.189637-03
